b_value,count
361,6112
356,1692
360,964
428,466
492,279
362,167
80,142
353,111
422,87
327,75
158,72
62,54
63,53
4,50
18,48
132,48
421,45
369,42
328,36
319,27
121,20
60,18
33,14
2,14
1,12
87,12
89,11
114,9
3,9
148,9
93,7
401,7
297,6
190,6
363,6
54,5
180,5
106,4
323,4
425,4
64,4
197,4
476,3
162,3
152,3
135,3
322,2
233,2
85,2
247,2
86,2
105,2
40,2
0,2
429,2
301,2
220,1
446,1
204,1
427,1
134,1
43,1
92,1
466,1
72,1
32,1
9,1
117,1
88,1
119,1
