b_value,count
361,3864
356,1387
360,503
428,186
362,164
353,70
319,65
327,56
422,55
492,48
18,44
80,35
421,23
328,12
62,9
4,7
297,2
446,2
93,2
63,2
425,1
33,1
54,1
89,1
2,1
429,1
323,1
