b_value,count
361,1803
356,380
360,244
428,97
492,82
362,50
422,50
353,29
80,24
327,16
319,14
18,10
363,10
369,9
426,9
421,6
62,5
427,5
297,4
439,3
3,3
89,2
328,2
4,2
401,2
2,2
63,1
64,1
322,1
434,1
425,1
323,1
