b_value,count
361,658
356,233
360,190
492,176
425,60
422,47
428,42
421,30
18,25
369,24
362,23
434,15
328,10
322,10
62,8
80,7
353,7
363,3
64,3
54,2
427,2
89,2
401,1
35,1
93,1
446,1
33,1
134,1
