b_value,count
361,2874
356,796
360,375
428,152
362,131
158,130
422,79
327,69
132,64
492,51
353,43
18,29
80,23
319,21
426,13
427,9
421,8
148,8
328,6
89,5
439,4
446,4
4,4
131,4
63,3
62,3
43,3
105,2
86,2
3,2
93,2
297,2
323,2
106,2
176,1
32,1
162,1
171,1
456,1
401,1
322,1
121,1
363,1
64,1
2,1
0,1
169,1
114,1
