b_value,count
361,1231
356,270
360,167
492,126
428,87
476,86
425,71
220,52
362,51
63,46
18,42
80,36
422,33
4,29
132,26
421,21
62,21
353,20
434,18
158,18
93,14
106,12
121,11
54,10
33,9
297,7
322,6
64,6
3,5
190,5
197,5
204,5
446,4
327,4
89,4
427,4
401,3
439,3
105,3
467,2
429,2
135,2
133,2
85,2
148,2
328,2
120,2
2,2
248,2
35,2
171,2
103,2
117,2
180,1
410,1
176,1
363,1
202,1
369,1
86,1
111,1
152,1
0,1
244,1
162,1
