b_value,count
132,1451
361,895
356,231
360,136
158,67
362,50
428,41
148,26
86,24
353,18
422,17
18,15
169,12
134,10
492,8
4,7
154,7
327,7
319,6
88,4
426,4
87,4
62,3
297,3
133,3
33,2
43,2
93,1
105,1
401,1
247,1
121,1
3,1
54,1
421,1
63,1
2,1
195,1
328,1
0,1
147,1
197,1
