b_value,count
361,4489
356,1091
360,687
428,250
362,168
328,104
353,63
422,57
492,52
327,37
18,27
323,14
80,10
421,10
62,5
425,5
33,4
132,3
319,3
427,2
426,2
93,2
54,2
89,2
369,2
476,1
439,1
297,1
72,1
63,1
434,1
401,1
3,1
446,1
220,1
410,1
