b_value,count
361,6034
356,1540
360,741
428,350
362,231
422,169
327,132
492,107
353,97
80,63
319,56
18,51
62,22
421,22
427,21
328,14
33,14
323,9
63,8
4,7
369,6
297,6
401,6
426,5
54,4
446,4
3,4
93,3
2,3
89,2
322,2
258,1
131,1
326,1
439,1
121,1
0,1
197,1
