b_value,count
361,8411
356,2349
360,1076
428,458
362,315
422,229
353,125
492,124
327,123
18,85
80,66
319,54
427,34
426,33
421,26
328,17
33,16
323,16
62,16
446,10
297,6
4,6
89,4
425,4
3,4
2,4
401,4
369,4
63,3
93,2
322,2
64,2
132,2
54,1
0,1
363,1
