b_value,count
361,1092
356,973
425,255
80,177
369,176
492,154
353,148
360,104
362,100
428,68
421,43
63,43
4,39
422,39
327,35
363,34
18,32
62,29
418,21
429,20
158,18
32,14
401,14
33,13
121,12
248,12
106,12
328,11
117,9
72,8
434,8
85,7
89,7
446,5
132,5
427,5
476,4
112,4
197,3
319,3
322,3
3,3
426,3
466,3
64,2
105,2
323,2
2,2
220,2
171,2
439,2
370,2
405,2
88,2
480,2
35,2
204,1
1,1
202,1
30,1
467,1
103,1
162,1
111,1
297,1
93,1
86,1
